,university,relationships,break ups,divorce,wedding,death,family,friendship
58,False,True,False,False,False,False,False,False
59,False,False,False,False,False,False,False,False
60,False,False,False,False,False,False,False,True
61,False,True,False,False,False,False,False,True
62,False,True,False,False,False,False,False,False
63,False,True,False,False,False,False,False,False
64,False,False,False,False,False,False,False,True
65,False,True,False,False,False,False,False,False
66,False,False,False,False,False,False,False,False
67,False,False,False,False,False,False,True,False
68,False,False,False,False,False,False,False,False
69,False,True,False,False,False,False,False,True
70,False,True,False,False,False,False,True,False
71,False,False,False,False,False,False,False,True
72,False,False,False,False,False,False,False,False
73,False,True,False,False,False,False,True,False
74,False,False,False,False,False,False,False,False
75,False,False,False,False,False,False,False,True
76,False,False,False,False,False,False,False,False
77,False,True,False,False,False,False,False,False
78,True,False,False,False,False,False,False,False
79,False,False,False,False,False,False,False,True
80,False,True,False,False,False,False,False,False
81,False,False,False,False,False,False,False,False
82,False,True,False,False,False,False,True,False
83,False,False,False,False,False,False,False,False
84,False,False,False,False,False,False,False,False
85,False,False,False,False,False,False,False,False
86,False,True,False,False,False,False,False,False
87,False,True,False,False,False,False,False,True
88,False,True,False,False,False,False,False,False
89,False,False,False,False,False,False,True,False
90,False,True,False,False,False,False,False,False
91,False,True,False,False,False,False,False,False
92,False,False,False,False,False,False,True,False
93,False,True,False,False,False,False,True,True
94,True,True,False,False,False,True,True,False
95,False,True,False,False,True,False,True,False
96,False,False,False,False,False,False,True,False
97,False,False,False,False,False,False,True,False
98,False,True,False,False,False,False,False,False
99,False,True,False,False,True,False,True,True
100,False,False,False,False,False,False,False,False
101,False,True,False,False,False,False,False,False
102,False,False,False,False,False,False,False,False
103,False,False,False,False,False,False,False,False
104,False,False,False,False,False,False,False,True
105,False,False,False,False,False,False,False,True
106,False,False,False,False,False,False,True,False
107,False,False,False,False,False,False,False,False
108,False,False,False,False,False,False,False,True
109,False,False,False,False,False,False,True,False
110,False,False,False,False,False,True,False,False
111,False,False,False,False,False,False,False,False
112,False,False,False,False,False,False,False,False
113,False,True,False,False,True,False,True,False
114,False,True,False,False,False,False,False,False
115,False,False,False,False,False,False,False,False
116,False,False,False,False,False,False,False,False
117,False,False,False,False,False,False,False,True
118,False,True,False,False,False,False,False,False
119,False,False,False,False,False,False,False,False
120,False,True,False,False,False,False,False,False
121,False,False,False,False,False,False,False,True
122,False,False,False,False,False,False,True,False
123,False,True,False,False,False,False,True,False
124,False,False,False,False,False,False,True,False
125,False,True,False,False,False,False,False,False
126,False,True,False,False,False,False,False,False
127,False,True,False,False,False,False,True,False
128,False,False,False,True,False,False,False,False
129,False,True,False,False,False,False,True,False
130,False,True,False,False,False,False,False,False
131,False,True,False,False,False,False,False,False
132,False,True,False,False,False,False,False,False
133,False,True,False,False,True,False,True,False
134,False,False,False,False,False,False,False,False
135,False,False,False,False,False,False,False,False
136,False,True,False,False,False,False,True,False
137,False,True,False,False,False,False,False,False
138,False,False,False,False,False,False,True,False
139,False,True,False,False,False,False,False,True
140,True,False,False,False,True,False,False,False
141,False,False,False,False,False,False,False,False
142,False,False,False,False,False,False,True,True
143,False,True,True,False,False,False,False,False
144,False,False,False,False,False,False,False,True
145,False,True,False,False,False,False,False,True
146,False,False,False,False,False,False,True,False
147,False,True,False,False,False,False,False,False
148,False,False,False,False,False,False,False,False
149,False,False,False,False,False,False,False,False
150,False,False,False,False,False,False,False,False
151,False,True,False,False,False,False,True,False
152,False,False,False,False,False,False,False,False
153,False,True,False,False,False,False,False,False
154,False,False,False,False,False,False,False,True
155,False,False,False,False,False,False,False,True
156,False,False,False,False,False,False,False,False
157,False,False,False,False,False,False,False,False
158,True,True,False,False,True,False,False,True
159,False,False,False,False,False,False,False,False
160,False,True,False,False,False,False,True,False
161,False,False,False,False,False,False,False,False
162,False,True,False,False,False,False,False,False
163,False,True,False,False,False,False,False,False
164,False,False,False,False,False,False,True,False
165,False,False,False,False,False,False,False,False
166,False,False,False,False,False,False,False,False
167,True,True,False,False,False,False,False,False
168,False,False,False,False,False,False,False,False
169,False,False,False,False,False,False,False,False
170,False,False,False,False,False,False,True,False
171,False,True,False,False,False,False,False,False
172,True,True,False,True,False,False,True,False
173,False,True,False,False,False,False,False,False
174,False,False,False,False,False,False,True,False
175,False,True,False,False,False,False,False,False
176,False,False,False,False,False,False,True,False
177,False,True,False,False,False,False,True,False
178,False,False,True,False,False,False,False,False
179,False,True,False,False,False,False,False,True
180,False,False,False,False,False,False,False,False
181,False,True,False,False,False,False,True,False
182,False,True,False,False,False,False,False,True
183,False,True,False,False,False,False,False,False
184,False,False,False,False,False,False,False,False
185,False,True,False,False,False,False,False,False
186,False,False,False,False,False,False,False,True
187,False,False,False,False,False,False,False,False
188,False,False,False,False,False,False,False,False
189,True,False,False,False,False,False,False,False
190,False,False,False,False,False,False,False,False
191,False,False,False,False,False,False,False,False
192,False,True,False,True,False,True,True,True
193,True,True,False,False,False,False,True,True
194,False,True,False,False,False,False,False,False
195,False,False,False,False,False,False,False,False
196,False,True,False,False,False,False,False,False
197,False,True,False,False,False,False,False,False
198,False,False,False,False,False,True,True,False
199,False,False,False,False,False,False,True,False
200,False,False,False,False,False,False,False,False
201,False,False,False,False,False,False,False,False
202,False,False,False,False,False,False,True,False
203,False,True,False,False,False,False,False,False
204,False,True,False,False,False,False,False,False
205,False,False,False,False,False,False,False,False
206,False,False,False,False,False,False,True,False
207,False,False,False,False,False,False,False,False
208,False,False,False,False,False,False,False,False
209,False,False,False,False,False,False,False,False
210,False,False,False,False,False,False,False,False
211,False,True,False,False,False,False,False,False
212,False,False,False,False,False,False,True,False
213,False,False,False,False,False,False,False,True
214,False,False,False,False,False,False,False,False
215,False,False,False,False,False,False,False,True
216,False,False,False,False,False,False,False,False
217,False,False,False,False,False,False,False,True
218,False,False,False,False,False,False,False,False
219,False,True,False,False,False,False,False,True
220,False,False,False,False,False,False,True,False
221,False,False,False,False,False,False,False,False
222,False,True,False,False,False,False,False,False
223,False,False,False,False,False,False,True,True
224,False,False,False,False,False,False,False,False
225,False,False,False,False,False,False,False,False
226,False,True,False,False,False,True,False,False
227,False,False,False,False,False,False,False,False
228,False,False,False,False,False,False,False,False
229,False,False,False,False,False,False,True,True
230,False,True,False,False,False,False,False,False
231,False,True,False,False,False,False,False,False
232,False,False,False,False,False,False,False,False
233,False,False,False,False,False,False,True,True
234,False,False,False,False,False,False,True,False
235,False,False,False,False,False,False,False,False
236,False,False,False,False,False,False,False,False
237,False,False,False,False,False,False,False,False
238,False,True,False,False,False,False,False,True
239,False,True,False,False,False,False,False,False
240,False,False,False,False,False,False,False,False
241,False,False,False,False,False,False,False,False
242,False,False,False,False,False,False,False,False
243,False,True,False,False,False,False,True,False
244,False,True,False,False,False,False,False,False
245,False,True,False,False,False,True,False,True
246,False,True,False,False,False,False,True,False
247,False,True,False,False,False,True,False,True
248,False,True,False,False,False,False,False,False
249,True,True,False,False,False,False,False,True
250,False,True,False,False,False,False,True,True
251,False,True,False,False,False,False,False,True
252,False,True,False,False,False,False,False,False
253,False,True,False,False,False,False,False,False
254,False,False,False,False,False,False,False,False
255,False,False,False,False,False,False,False,False
256,False,False,False,False,False,False,False,False
257,False,False,False,False,False,False,True,False
258,False,False,False,False,False,False,False,False
259,False,True,False,False,False,False,False,False
260,False,True,False,False,False,False,False,False
261,False,False,False,False,False,False,False,True
262,False,False,False,False,False,False,False,False
263,False,False,False,False,False,False,False,False
264,False,False,False,False,False,False,False,False
265,False,True,False,False,False,False,False,False
266,False,True,False,False,False,False,False,False
267,False,False,False,False,False,False,False,False
268,False,True,False,False,False,False,False,False
269,False,True,False,False,False,False,False,False
270,False,False,False,False,False,False,False,False
271,False,True,False,False,False,False,False,False
272,False,True,False,False,False,False,False,False
273,False,False,False,False,False,True,False,False
274,False,True,False,False,False,False,False,False
275,False,False,False,False,False,False,True,False
276,False,True,False,False,True,False,True,False
277,False,False,False,False,False,False,True,True
278,False,False,False,False,False,False,False,True
279,False,True,False,False,False,False,False,True
280,False,True,False,False,False,False,True,False
281,False,True,False,False,False,False,False,False
282,False,False,False,False,False,False,False,False
283,False,False,False,False,False,False,False,False
284,False,True,False,False,False,False,False,False
285,False,True,False,False,False,False,False,False
286,False,False,False,False,False,False,False,False
287,False,True,False,False,False,False,False,False
288,False,False,False,False,False,False,True,False
289,False,False,False,False,False,False,False,False
290,False,True,False,False,False,False,False,False
291,False,False,False,False,False,False,False,False
292,False,True,False,False,False,True,True,False
293,False,True,False,False,False,False,False,False
294,False,False,False,False,False,False,False,False
295,False,False,False,False,False,False,True,False
296,False,True,False,False,False,False,False,False
297,False,True,False,False,False,False,True,False
298,False,True,False,False,False,False,False,True
299,False,False,False,False,False,True,False,True
300,False,False,False,False,False,False,False,False
301,False,False,False,False,False,False,False,False
302,False,True,False,False,False,False,False,False
303,False,True,False,False,False,False,True,False
304,False,False,False,False,False,False,False,False
305,False,False,False,False,False,False,False,False
306,False,True,False,False,False,False,False,False
307,False,False,False,False,False,False,True,True
308,False,False,False,False,False,False,True,False
309,False,False,False,False,False,False,False,False
310,False,False,False,False,False,False,False,True
311,False,False,False,False,False,False,False,False
312,False,True,False,False,False,False,False,False
313,False,True,False,False,False,False,False,True
314,True,True,False,False,False,False,False,False
315,False,True,False,True,False,False,False,False
316,False,False,False,False,False,False,False,True
317,False,False,False,False,False,False,False,False
318,False,True,False,False,False,False,False,True
319,False,True,False,False,False,False,False,False
320,False,True,False,False,False,False,False,True
321,False,False,False,False,False,False,False,False
322,False,False,False,False,False,False,False,False
323,False,False,False,False,False,False,True,True
324,False,True,False,False,False,False,False,False
325,False,False,False,False,False,False,False,False
326,False,True,False,False,False,False,False,False
327,False,False,False,False,False,True,False,False
328,False,False,False,False,False,False,False,False
329,False,True,False,False,False,False,False,True
330,False,False,False,False,False,False,False,False
331,False,False,False,False,False,False,False,False
332,False,False,False,False,False,False,False,False
333,False,False,False,False,False,False,False,False
334,False,False,False,False,False,False,True,False
335,False,True,False,False,False,False,False,False
336,False,False,False,False,False,False,False,False
337,False,False,False,False,False,False,False,False
338,False,True,False,False,False,False,False,False
339,False,False,False,False,False,False,True,False
340,False,False,False,False,False,False,False,False
341,False,False,False,False,False,False,False,False
342,False,False,False,False,False,False,False,False
343,False,False,False,False,False,False,False,False
344,False,False,False,False,False,False,False,True
345,False,True,False,False,False,False,True,False
346,False,False,False,False,False,False,False,False
347,False,False,False,False,False,False,False,True
348,False,False,False,False,False,False,False,False
349,False,False,False,False,False,False,False,False
350,False,True,False,False,False,False,False,False
351,False,True,False,False,False,False,False,False
352,False,False,False,False,False,False,False,True
353,False,False,False,False,False,False,False,False
354,False,False,False,False,False,False,False,True
355,False,False,False,False,False,False,False,False
356,False,False,False,False,False,False,False,False
357,False,False,False,False,False,False,False,False
358,False,True,False,False,False,False,False,False
359,False,True,False,False,False,False,False,False
360,False,False,False,False,False,False,False,True
361,False,True,False,False,False,False,True,False
362,False,False,False,False,False,True,False,False
363,False,False,False,False,False,False,False,True
364,False,False,False,False,False,False,False,False
365,False,False,False,False,False,False,False,False
366,False,False,False,False,False,False,False,False
367,False,True,False,False,False,False,False,False
368,False,True,False,False,False,False,False,False
369,False,True,False,False,False,False,True,False
370,False,True,False,False,False,False,False,False
371,False,False,False,False,False,False,False,False
372,False,True,False,False,False,False,False,True
373,False,True,False,False,False,False,False,False
374,False,False,False,False,False,False,True,False
375,False,True,False,False,False,False,False,False
376,False,False,False,False,False,False,False,False
377,False,False,False,False,False,False,False,False
378,False,False,False,False,False,False,False,False
379,False,True,False,False,False,False,False,True
380,False,True,False,False,False,False,False,False
381,False,False,False,False,False,False,False,False
382,False,True,False,False,False,False,True,False
383,False,False,False,False,False,False,True,False
384,False,False,False,False,False,False,False,False
385,False,True,False,False,False,False,False,False
386,False,False,False,False,False,False,False,False
387,False,False,False,False,False,False,False,False
388,False,True,False,False,False,True,True,False
389,False,True,False,True,False,False,False,False
390,False,True,False,False,False,False,False,True
391,False,True,False,False,False,False,False,True
392,False,False,False,False,False,False,False,False
393,False,True,False,False,False,False,True,False
394,False,False,False,False,False,False,True,False
395,False,False,False,False,False,False,False,True
396,False,False,False,False,False,False,False,False
397,False,True,False,False,False,False,False,False
398,False,True,False,True,False,False,False,True
399,False,False,False,False,False,False,False,True
400,False,True,False,False,False,False,False,False
401,False,False,False,False,False,False,False,False
402,False,True,False,False,False,False,False,True
403,False,True,False,False,False,False,True,True
404,False,True,False,False,False,False,True,False
405,False,True,False,False,False,False,False,True
406,False,False,False,False,False,False,False,False
407,False,True,False,False,False,False,False,False
408,False,False,False,False,False,False,False,False
409,False,True,False,False,False,False,True,True
410,False,True,False,False,False,False,False,False
411,False,False,False,False,False,False,True,False
412,False,False,False,False,False,False,False,False
413,False,True,False,False,False,False,False,False
414,False,True,False,False,False,False,False,False
415,False,False,False,False,False,False,True,False
416,False,True,False,False,False,False,False,False
417,False,False,False,False,False,False,False,True
418,False,False,False,False,False,False,False,False
419,False,True,False,False,False,False,False,False
420,False,False,False,False,False,False,True,True
421,False,False,False,False,False,False,False,False
422,False,False,False,False,False,False,False,False
423,False,True,False,False,False,False,True,False
424,False,False,False,False,False,True,False,False
425,False,False,False,False,False,False,True,False
426,False,True,False,False,False,False,True,False
427,False,False,False,False,False,False,False,True
428,False,False,False,False,False,False,False,False
429,False,False,False,False,False,False,False,False
430,False,False,False,False,False,False,True,True
431,False,False,False,False,False,False,False,False
432,False,True,False,False,False,False,False,False
433,False,True,False,False,False,False,False,False
434,False,False,False,False,False,False,True,False
435,False,True,False,False,False,False,False,False
436,False,True,False,False,False,False,False,False
437,False,False,False,False,False,False,False,False
438,False,False,False,False,False,False,True,False
439,False,True,False,False,False,False,False,False
440,False,False,False,False,False,False,False,False
441,False,False,False,False,False,False,False,True
442,False,True,False,False,False,False,False,False
443,False,False,False,False,False,False,False,False
444,False,False,False,False,False,False,False,True
445,False,True,False,False,False,False,False,False
446,False,False,False,False,False,False,False,False
447,False,False,False,False,False,False,False,False
448,False,False,False,False,False,False,False,False
449,False,False,False,False,False,False,False,False
450,False,True,False,False,False,False,False,False
451,False,False,False,False,False,False,False,False
452,False,False,False,False,False,False,False,False
453,False,False,False,False,False,False,False,False
454,False,False,False,False,False,False,False,False
455,False,True,False,False,False,False,True,True
456,False,True,False,False,True,False,True,False
457,False,False,False,False,False,False,False,False
458,False,True,False,False,False,False,False,False
459,False,True,False,False,False,False,True,False
460,False,False,False,False,False,False,False,True
461,False,False,False,False,False,False,False,False
462,False,True,False,False,False,False,False,False
463,False,False,False,False,False,False,False,False
464,False,True,False,False,False,False,False,False
465,False,True,False,False,True,False,False,True
466,False,False,False,False,False,False,False,False
467,False,True,False,False,False,False,False,False
468,False,False,False,False,False,False,False,False
469,False,False,False,False,False,False,False,False
470,False,True,False,False,False,False,False,False
471,False,False,False,False,False,False,False,False
472,False,True,False,False,False,False,False,False
473,False,False,False,False,False,False,False,True
474,False,True,False,False,False,False,True,True
475,False,False,False,False,False,False,False,True
476,False,False,False,False,False,False,False,False
477,False,False,False,False,False,False,False,False
478,False,False,False,False,False,False,False,False
479,False,True,False,False,False,False,False,False
480,False,False,False,False,False,False,False,False
481,False,False,False,False,False,False,False,False
482,False,True,False,False,False,False,True,False
483,False,True,False,False,False,False,True,True
484,False,True,False,False,False,False,True,False
485,False,True,False,False,False,False,False,False
486,False,False,False,False,False,False,False,True
487,False,False,False,False,False,False,False,False
488,False,True,False,False,False,False,False,True
489,True,False,False,False,False,False,False,False
490,False,False,False,False,False,False,False,False
491,False,False,False,False,False,False,False,True
492,False,False,False,False,False,False,True,False
493,False,False,False,False,False,False,False,False
494,False,True,False,False,True,False,False,True
495,False,False,False,False,False,False,False,False
496,False,True,False,False,False,False,True,False
497,False,False,False,False,False,False,False,False
498,False,False,False,False,False,False,False,False
499,False,True,False,False,False,False,False,False
500,False,False,False,False,False,False,False,False
501,False,True,False,False,False,False,False,False
502,False,True,False,False,False,False,False,False
503,False,False,False,False,False,False,False,False
504,False,True,False,False,False,False,True,False
505,False,True,False,False,False,False,False,False
506,False,False,False,False,False,False,False,False
507,False,False,False,False,False,False,True,False
508,False,False,False,False,False,False,True,True
509,False,False,False,False,False,False,False,False
510,False,True,False,False,False,False,False,False
511,False,False,False,False,False,False,False,False
512,False,True,False,False,False,False,False,True
513,False,False,False,False,False,False,False,False
514,False,False,False,False,False,False,False,False
515,False,False,False,False,False,False,False,False
516,False,True,False,False,False,False,False,False
517,False,True,False,False,False,True,False,False
518,False,False,False,False,False,False,True,False
519,False,False,False,False,False,False,True,True
520,False,True,False,False,False,False,False,False
521,False,False,False,False,False,False,False,False
522,True,False,False,False,False,False,False,True
523,False,True,False,False,False,False,False,False
524,False,True,False,False,False,False,False,True
525,False,False,False,False,False,False,False,False
526,False,True,False,False,False,False,True,False
527,False,False,False,False,False,False,False,False
528,False,False,False,False,False,False,False,False
529,False,False,False,False,False,False,False,True
530,False,False,False,False,False,False,False,False
531,False,True,False,False,False,False,True,False
532,False,True,False,False,False,False,False,False
533,False,True,False,False,False,False,False,False
534,False,False,False,False,False,False,False,True
535,False,False,False,False,False,False,False,True
536,False,True,False,False,False,False,False,False
537,False,False,False,False,False,False,False,False
538,False,False,False,False,False,False,False,False
539,False,False,False,False,False,True,False,False
540,False,True,False,False,False,False,False,True
541,False,True,False,False,False,False,True,False
542,False,False,False,False,False,False,False,False
543,False,False,False,False,False,False,False,False
544,False,False,False,False,False,False,True,False
545,False,False,False,False,False,False,False,False
546,False,False,False,False,False,False,False,False
547,False,False,False,False,False,False,True,False
548,False,False,False,False,False,False,False,False
549,False,False,False,False,False,False,False,False
550,False,False,False,False,False,False,False,False
551,False,True,False,False,False,False,False,False
552,False,True,False,False,False,False,False,False
553,False,True,False,False,False,False,False,False
554,True,True,False,False,False,False,False,True
555,False,True,False,False,False,False,False,False
556,False,True,False,False,False,False,False,False
557,False,False,False,False,False,False,True,False
558,False,True,False,False,False,False,True,False
559,False,False,False,False,False,False,False,False
560,False,True,False,False,False,False,False,False
561,False,False,False,False,False,False,False,False
562,False,False,False,False,False,False,False,False
563,False,True,False,False,False,False,False,False
564,False,False,False,False,False,False,False,False
565,False,False,False,False,False,False,False,False
566,False,False,False,False,False,False,False,False
567,False,True,False,False,False,False,False,False
568,False,False,False,False,False,False,True,True
569,False,False,False,False,False,False,True,False
570,False,True,False,False,False,False,False,False
571,False,True,False,False,False,False,False,False
572,False,False,False,False,False,False,False,True
573,False,False,False,False,False,False,False,False
574,True,True,False,False,False,False,False,False
575,False,False,False,False,False,False,False,False
576,False,True,False,False,False,False,False,False
577,False,False,False,False,False,False,True,False
578,False,False,False,False,False,False,False,False
579,False,True,False,False,False,False,False,False
580,False,False,False,False,False,False,True,False
581,False,False,False,False,False,False,False,True
582,False,True,False,False,False,False,False,False
583,False,True,False,False,False,False,True,False
584,False,False,False,False,False,False,False,False
585,False,True,False,False,False,False,False,False
586,False,False,False,False,False,False,False,False
587,False,False,False,False,False,False,False,False
588,False,False,False,False,False,False,False,False
589,False,True,False,False,False,False,False,True
590,False,True,False,False,False,False,True,False
591,False,True,False,False,False,False,True,True
592,False,False,False,False,False,False,False,False
593,False,False,False,False,False,False,False,True
594,False,False,False,False,False,False,False,False
595,False,False,False,False,False,False,False,False
596,False,True,False,False,False,False,False,True
597,False,True,False,False,False,False,False,False
598,False,False,False,False,False,False,False,False
599,False,False,False,False,False,False,False,True
600,False,False,False,False,False,False,False,False
601,False,True,False,False,False,False,False,False
602,False,True,False,False,False,False,False,False
603,False,False,False,False,False,False,False,False
604,False,True,False,False,False,False,False,False
605,False,False,False,False,False,False,False,False
606,False,False,False,False,False,False,False,False
607,False,False,False,False,False,False,False,True
608,False,True,False,False,False,False,False,False
609,False,False,False,False,False,False,True,False
610,False,True,False,False,False,False,False,False
611,False,False,False,False,False,False,False,False
612,False,False,False,False,False,False,False,False
613,False,True,False,False,False,False,False,False
614,False,False,False,False,False,False,False,False
615,False,False,False,False,False,False,True,False
616,False,False,False,False,False,False,False,True
617,False,False,False,False,False,True,True,False
618,False,False,False,False,False,False,False,False
619,False,False,False,False,False,False,False,False
620,False,False,False,False,False,False,False,False
621,False,False,False,False,False,False,False,False
622,False,False,False,False,False,False,False,True
623,False,False,False,False,False,False,False,False
624,False,True,False,False,False,False,False,False
625,False,False,False,False,False,False,False,False
626,False,True,False,True,False,False,False,False
627,False,True,False,False,False,False,False,False
628,False,False,False,False,False,False,False,False
629,False,False,False,False,False,False,False,False
630,False,True,False,False,False,False,False,True
631,False,True,False,False,False,False,True,False
632,False,False,False,False,False,False,False,True
633,False,True,False,False,False,False,True,True
634,False,False,False,False,False,False,False,False
635,False,True,False,False,False,False,False,False
636,False,False,False,False,False,False,False,False
637,False,True,False,False,False,False,True,True
638,False,False,False,False,False,False,False,False
639,False,True,False,False,False,False,True,False
640,False,True,False,False,False,False,True,False
641,False,False,False,False,False,False,False,False
642,False,False,False,False,False,False,False,True
643,False,False,False,False,False,True,False,False
644,False,True,False,False,False,False,True,False
645,False,True,False,False,False,False,False,True
646,False,False,False,False,False,False,False,False
647,False,False,False,False,False,False,False,False
648,False,False,False,False,False,False,False,True
649,False,False,False,False,False,False,False,False
650,False,False,False,False,False,False,False,True
651,False,False,False,False,False,False,False,False
652,False,True,False,False,False,False,False,False
653,False,True,False,False,False,False,True,True
654,False,False,False,False,False,False,False,True
655,False,False,False,False,False,False,True,False
656,False,True,False,False,False,False,False,False
657,False,False,False,False,False,False,False,False
658,False,False,False,False,False,False,False,True
659,False,False,False,False,False,False,False,False
660,False,False,False,False,False,False,False,False
661,False,True,False,False,True,False,False,False
662,False,False,False,False,False,False,False,False
663,False,False,False,False,False,False,False,False
664,False,False,False,False,False,False,False,False
665,False,True,False,False,False,False,False,True
666,False,True,False,False,False,False,False,False
667,False,False,False,False,False,False,False,False
668,False,True,False,False,False,False,False,False
669,False,False,False,False,False,False,False,False
670,False,True,False,True,False,False,False,False
671,False,False,False,False,False,False,False,False
672,False,False,False,False,False,False,False,False
673,False,False,False,False,False,False,True,True
674,False,True,False,False,False,False,True,False
675,False,True,False,False,False,False,False,False
676,False,True,False,False,False,False,False,False
677,False,False,False,False,True,False,False,False
678,False,True,False,False,False,False,False,False
679,False,False,False,False,False,False,False,False
680,False,True,False,False,False,False,False,False
681,False,True,False,False,False,False,False,False
682,False,False,False,False,False,False,False,False
683,False,False,False,False,False,False,False,False
684,True,False,False,False,False,False,False,False
685,False,False,False,False,False,False,False,False
686,False,False,False,False,False,False,False,False
687,False,False,False,False,False,False,False,False
688,False,False,False,False,False,False,False,False
689,False,False,False,False,False,False,True,False
690,False,False,False,False,False,False,False,False
691,False,True,False,False,False,False,False,False
692,False,False,False,False,False,False,False,True
693,False,False,False,False,False,False,False,False
694,False,True,False,False,False,False,False,False
695,False,False,False,False,False,False,False,False
696,False,True,False,False,False,False,True,True
697,False,False,False,False,False,False,False,False
698,False,False,False,False,False,False,False,False
699,False,False,False,False,False,False,False,False
700,False,True,False,False,False,False,False,False
701,False,False,False,False,False,False,False,False
702,False,False,False,False,False,False,False,False
703,False,True,False,False,False,False,False,False
704,False,False,False,False,False,False,False,True
705,False,False,False,False,False,False,False,False
706,False,True,False,False,False,False,False,False
707,False,True,False,False,False,False,False,False
708,False,False,False,False,False,False,False,False
709,False,True,False,False,False,False,False,False
710,False,True,False,False,False,False,False,False
711,False,False,False,False,False,False,False,False
712,False,False,False,False,False,False,False,False
713,False,False,False,False,False,False,False,False
714,False,False,False,False,False,False,False,False
715,False,True,False,True,True,False,False,False
716,False,True,False,False,False,False,False,False
717,True,True,False,False,False,False,False,False
718,False,True,False,False,False,False,False,False
719,False,False,False,False,False,False,False,False
720,False,True,False,False,False,False,True,False
721,False,False,False,False,False,False,False,False
722,False,False,False,False,False,False,False,False
723,False,False,False,False,False,False,True,False
724,False,False,False,False,False,False,True,True
725,False,False,False,False,False,False,True,True
726,False,False,False,False,False,False,False,False
727,False,False,False,False,False,False,False,False
728,False,False,False,False,False,False,False,False
729,False,True,False,False,False,False,False,False
730,False,False,False,False,False,False,False,False
731,False,False,False,False,False,False,False,False
732,False,True,False,False,False,True,False,True
733,False,True,False,False,True,False,False,False
734,False,False,False,False,False,False,False,False
735,False,True,False,False,False,False,False,False
736,False,True,False,False,False,False,False,False
737,False,True,False,False,False,False,False,False
738,False,False,False,False,False,False,False,False
739,False,False,False,False,False,False,False,False
740,False,False,False,False,False,False,False,False
741,False,True,False,False,False,False,False,False
742,False,False,False,False,False,False,False,False
743,False,True,False,False,False,False,False,False
744,False,False,False,False,False,False,False,False
745,False,False,False,False,False,False,False,False
746,False,False,False,False,False,False,False,False
747,False,True,False,False,False,False,False,True
748,False,True,False,True,False,False,False,False
749,False,True,False,False,False,False,True,False
750,False,False,False,False,False,False,False,True
751,False,True,False,False,True,False,True,True
752,False,False,False,False,False,False,False,True
753,False,False,False,False,False,False,False,False
754,False,True,False,False,False,False,False,False
755,False,True,False,False,False,False,False,False
756,False,False,False,False,False,False,False,False
757,False,False,False,False,False,False,False,False
758,False,False,False,False,False,False,False,False
759,False,True,False,False,False,False,False,True
760,False,True,False,False,False,False,False,False
761,False,False,False,False,False,False,False,False
762,False,False,False,False,False,False,True,False
763,False,False,False,False,False,False,True,True
764,False,True,False,False,False,False,False,False
765,False,False,False,False,False,False,False,False
766,True,False,False,False,False,False,False,False
767,False,False,False,False,False,False,False,False
768,False,False,False,False,False,False,False,False
769,False,False,False,False,False,False,False,False
770,False,False,False,False,False,False,False,True
771,False,True,False,False,False,False,False,False
772,False,True,False,False,False,False,False,False
773,False,False,False,False,False,False,True,False
